area_type,location,size,total_sqft,bath,balcony,price
2,1138,14,1200.0,2.0,0.0,66.0
1,77,13,1127.0,2.0,1.0,50.0
0,563,13,1210.0,2.0,1.0,102.0
0,615,13,600.0,2.0,1.0,23.0
1,1153,18,4190.0,4.0,3.0,380.0
1,1143,13,1364.0,2.0,2.0,70.0
1,1252,18,2268.0,3.0,0.0,146.0
1,951,16,1150.0,2.0,2.0,77.5
1,1167,13,1146.0,2.0,1.0,39.5
0,772,13,1345.0,2.0,2.0,55.0
1,836,13,1110.0,2.0,2.0,41.0
0,688,13,750.0,2.0,1.0,36.0
0,826,13,1156.0,2.0,2.0,49.5
1,922,13,1247.0,2.0,1.0,59.8
1,789,13,1058.0,2.0,2.0,60.0
1,638,13,950.0,2.0,1.0,48.0
1,1196,13,420.0,2.0,0.0,35.0
2,174,19,600.0,2.0,2.0,90.0
1,1222,16,1520.0,2.0,1.0,103.0
1,799,13,1215.0,2.0,2.0,58.86
0,967,0,900.0,1.0,1.0,30.0
1,522,16,2350.0,3.0,2.0,174.0
1,1148,13,1050.0,2.0,2.0,46.0
1,4,16,1672.0,3.0,2.0,150.0
2,739,22,2800.0,5.0,2.0,125.0
1,763,16,1500.0,2.0,2.0,65.0
1,449,13,1400.0,2.0,2.0,65.0
2,1252,19,1559.6266939129125,4.0,2.0,378.0
0,74,19,2700.0,4.0,2.0,130.0
1,270,13,920.0,2.0,1.0,37.46
2,1039,17,1200.0,3.0,2.0,70.0
0,275,16,1250.0,3.0,2.0,139.0
1,539,16,1817.0,4.0,1.5843757375501535,153.0
2,346,22,2043.0,6.0,1.5843757375501535,375.0
1,494,13,1140.0,2.0,2.0,46.0
0,1261,19,4346.0,4.0,1.0,450.0
1,506,13,1464.0,2.0,2.0,56.0
1,109,13,1468.0,3.0,2.0,130.0
1,422,16,1555.0,2.0,1.0,82.0
2,832,24,1200.0,4.0,2.0,110.0
0,1252,13,1150.0,2.0,0.0,55.0
1,634,13,970.0,2.0,1.0,35.0
1,194,18,2500.0,4.0,3.0,95.0
1,1056,13,1166.0,2.0,1.0,53.0
2,708,17,2779.0,3.0,1.0,317.0
1,417,16,1350.0,3.0,2.0,58.0
0,804,13,900.0,2.0,3.0,46.0
1,72,16,1300.0,2.0,2.0,52.0
0,655,16,1190.0,3.0,1.0,55.0
1,702,16,1495.0,2.0,2.0,75.0
0,563,13,1224.0,2.0,2.0,105.0
1,203,16,1350.0,2.0,2.0,68.0
0,474,13,940.0,2.0,1.0,56.8
1,972,13,1100.0,2.0,1.0,55.0
1,639,13,1300.0,2.0,2.0,61.0
0,911,16,1480.0,2.0,0.0,145.0
1,530,13,1105.0,2.0,2.0,46.37
2,1039,17,2600.0,3.0,2.0,200.0
1,1261,16,1517.0,3.0,2.0,76.3
0,534,24,3800.0,8.0,0.0,200.0
1,589,16,1615.0,3.0,2.0,89.75
1,763,16,1500.0,3.0,2.0,65.0
1,837,16,1082.0,3.0,1.0,50.5
1,799,13,1365.0,2.0,2.0,73.0
1,417,13,1000.0,2.0,3.0,25.0
1,292,13,1392.0,2.0,1.0,98.0
1,704,13,1086.0,2.0,1.0,33.66
1,522,16,1586.0,3.0,3.0,93.94
0,518,13,1100.0,2.0,1.0,60.0
1,419,13,1065.0,2.0,1.0,30.75
2,1138,17,1500.0,2.0,1.0,120.0
0,72,16,1575.0,2.0,2.0,120.0
1,522,16,1975.0,3.0,3.0,123.0
1,880,13,820.0,2.0,2.0,24.0
1,478,16,1745.0,3.0,2.0,110.0
1,848,13,1223.0,2.0,1.0,60.0
1,121,16,1200.0,2.0,1.0,65.0
1,225,13,1200.0,2.0,0.0,90.0
1,267,0,665.0,1.0,1.0,46.08
1,249,13,1351.0,2.0,2.0,70.0
1,513,16,1355.0,3.0,1.0,83.87
0,1053,16,3900.0,3.0,2.0,300.0
1,1148,16,1588.0,3.0,1.0,75.55
2,114,13,900.0,2.0,1.0,60.0
2,254,17,440.0,3.0,0.0,50.0
0,509,19,3385.0,4.0,1.5843757375501535,260.0
1,914,16,1370.0,2.0,2.0,75.0
2,1252,17,1500.0,3.0,1.0,71.8
1,942,16,2280.0,3.0,1.5843757375501535,285.0
1,664,16,1100.0,3.0,2.0,53.0
0,530,13,1247.0,2.0,0.0,53.0
1,403,16,2000.0,3.0,2.0,200.0
1,188,13,1020.07,2.0,1.0,68.38
1,485,16,1033.0,2.0,2.0,32.0
0,160,16,1460.0,2.0,3.0,73.0
1,443,13,1150.0,2.0,2.0,52.8
1,1039,21,5965.0,5.0,1.5843757375501535,385.0
1,181,13,1141.0,2.0,1.0,46.0
1,1261,18,2912.5,6.0,0.0,125.5
2,384,19,4200.0,4.0,3.0,325.0
1,536,16,1665.0,2.0,3.0,125.0
1,658,13,1295.0,2.0,2.0,64.0
1,506,13,1230.0,2.0,1.0,78.0
1,116,16,1080.0,2.0,2.0,75.0
1,638,13,1000.0,2.0,1.0,60.0
1,678,16,2400.0,2.0,0.0,50.0
1,1252,0,630.5,1.0,0.0,32.79
1,999,16,1708.0,3.0,2.0,75.0
1,1148,16,1697.0,3.0,2.0,115.0
1,1252,18,3537.0,5.0,3.0,210.0
1,536,0,615.0,1.0,1.0,28.29
0,194,16,1350.0,2.0,0.0,83.0
1,664,16,1530.0,2.6926096474673513,1.5843757375501535,66.4
1,589,13,1083.0,2.0,1.0,32.49
1,466,16,1460.0,2.0,2.0,65.0
1,181,13,1084.0,2.0,1.0,58.0
1,270,13,1035.0,2.0,1.0,41.43
1,1220,16,2400.0,2.0,1.0,150.0
1,544,0,460.0,1.0,1.0,21.0
1,868,21,950.0,5.0,1.5843757375501535,90.0
1,1252,13,1285.0,2.0,2.0,55.9
1,21,12,2000.0,16.0,1.5843757375501535,490.0
2,1038,17,1200.0,3.0,2.0,78.0
0,967,13,1070.0,2.0,1.0,35.0
1,515,16,1801.0,3.0,2.0,140.0
1,1252,16,1697.0,3.0,2.0,115.0
1,80,13,1199.0,2.0,2.0,65.0
1,559,16,2300.0,3.0,1.0,220.0
1,837,16,1340.0,2.0,3.0,64.31
1,799,18,3800.0,4.0,3.0,205.0
2,606,22,600.0,5.0,1.5843757375501535,50.0
1,1256,13,1125.0,2.0,1.0,75.0
2,118,14,1200.0,2.0,1.0,67.0
0,1115,13,1050.0,2.0,3.0,41.0
0,848,13,956.0,2.0,1.0,49.0
1,1038,13,1000.0,2.0,2.0,30.0
0,406,16,1596.0,3.0,0.0,95.0
2,730,24,1200.0,5.0,1.0,150.0
1,664,13,1296.0,2.0,3.0,89.06
2,842,24,1200.0,7.0,1.5843757375501535,170.0
0,300,16,1639.0,3.0,3.0,123.0
1,419,13,1219.0,2.0,1.0,61.25
0,1179,16,1200.0,3.0,1.0,50.0
1,216,13,1218.0,2.0,1.0,73.0
1,887,13,920.0,2.0,3.0,37.0
1,1267,16,2559.0,3.0,2.0,141.0
1,41,0,525.0,1.0,1.0,26.0
1,216,16,1427.0,2.0,2.0,48.51
1,715,16,1270.0,3.0,2.0,45.0
0,987,13,920.0,2.0,3.0,65.0
0,404,19,2700.0,3.0,2.0,68.0
1,564,16,1740.0,3.0,2.0,199.0
0,990,16,1355.0,2.0,1.5843757375501535,40.0
1,757,16,1530.0,2.0,2.0,90.0
2,458,16,1372.0,2.0,1.0,90.0
1,879,18,2363.0,5.0,2.0,120.0
1,799,18,3895.0,4.0,3.0,220.0
1,584,16,1950.0,3.0,2.0,131.0
0,547,13,885.0,2.0,3.0,40.0
0,1261,13,600.0,2.0,2.0,27.0
2,727,22,1270.0,4.0,1.0,128.0
2,1222,14,1380.0,2.0,0.0,225.0
1,664,13,1339.0,2.0,2.0,62.0
1,1252,13,1130.0,2.0,1.0,36.0
0,1179,13,1085.0,2.0,2.0,43.0
0,1267,16,1430.0,3.0,2.0,72.0
2,252,18,1451.5,4.0,1.0,121.0
1,988,21,6200.0,5.0,1.5843757375501535,720.0
1,82,16,1490.0,2.0,1.0,59.6
0,1235,18,1650.0,4.0,0.0,99.0
1,236,13,1286.0,2.0,2.0,57.0
0,624,13,925.0,2.0,2.0,63.0
1,236,18,3016.0,4.0,3.0,230.0
0,506,13,1000.0,2.0,2.0,44.0
1,1252,13,1215.0,2.0,2.0,39.0
2,656,19,1200.0,3.0,1.0,95.0
1,745,13,1336.0,2.0,2.0,100.0
1,1267,0,673.0,1.0,1.0,36.85
2,118,14,1200.0,2.0,1.0,58.0
2,758,24,600.0,7.0,2.0,63.0
1,786,16,1600.0,3.0,3.0,160.0
2,784,14,1200.0,2.0,0.0,79.0
2,563,24,2480.0,4.0,1.0,750.0
1,599,16,2500.0,3.0,1.5843757375501535,270.0
2,365,22,2400.0,5.0,3.0,100.0
1,1049,13,1143.0,2.0,2.0,65.0
1,664,13,1470.0,2.0,2.0,61.74
2,756,19,1584.0,3.0,2.0,145.0
1,799,16,1785.0,3.0,2.0,94.0
1,713,16,2292.0,3.0,2.0,286.0
1,716,16,1460.0,3.0,3.0,71.0
1,673,16,1500.0,2.0,3.0,80.0
2,1261,22,1200.0,4.0,1.0,140.0
0,1033,21,3300.0,3.0,1.5843757375501535,250.0
1,326,13,1230.0,2.0,2.0,48.0
1,1262,0,650.0,1.0,1.0,20.0
1,242,13,1480.0,2.0,1.5843757375501535,120.0
1,1148,13,1220.0,2.0,1.0,43.92
1,406,16,1570.0,3.0,1.0,115.0
0,1022,16,3000.0,3.0,3.0,400.0
1,783,16,1665.0,3.0,2.0,86.91
2,191,17,1350.0,3.0,1.0,380.0
2,1039,19,4000.0,5.0,2.0,600.0
2,990,14,1100.0,2.0,0.0,68.0
1,675,16,1350.0,2.0,1.0,87.01
0,670,16,1719.0,3.0,2.0,116.0
1,278,0,664.0,1.0,1.0,35.0
1,1093,13,1011.0,2.0,1.0,50.53
0,102,24,2400.0,6.0,0.0,130.0
1,226,16,1680.0,3.0,2.0,85.0
1,1267,13,717.0,2.0,0.0,49.475
2,1161,19,700.0,4.0,2.0,110.0
1,1252,16,1520.0,2.0,2.0,150.0
2,1179,16,1350.0,2.0,2.0,53.0
1,716,16,1760.0,3.0,1.5843757375501535,150.0
1,922,13,875.0,2.0,1.0,33.0
1,518,13,1231.0,2.0,2.0,48.0
1,1089,13,1174.0,2.0,3.0,74.0
0,832,16,1560.0,3.0,3.0,75.0
1,491,13,1464.0,2.0,2.0,56.0
2,664,17,2200.0,3.0,2.0,130.0
0,1074,13,850.0,2.0,2.0,55.0
0,1026,16,1750.0,3.0,1.0,180.0
1,29,16,2024.0,3.0,1.5843757375501535,157.0
2,815,14,1500.0,1.0,0.0,160.0
2,1303,24,2100.0,6.0,1.5843757375501535,275.0
1,705,16,2408.0,4.0,2.0,260.0
1,365,13,1080.0,2.0,1.0,44.0
1,563,16,2070.0,3.0,2.0,225.0
0,417,13,1020.0,2.0,1.0,29.46
1,232,16,1500.0,2.0,3.0,55.0
2,775,19,1575.0,5.0,1.0,158.0
2,702,19,3250.0,4.0,1.0,180.0
1,1179,13,1175.0,2.0,1.0,47.0
1,306,13,1030.0,2.0,1.0,34.5
1,513,13,1440.0,2.0,1.0,115.0
0,530,13,1500.0,2.0,1.0,84.0
2,1148,1,1380.0,1.0,1.0,62.1
0,185,13,1200.0,2.0,3.0,50.0
0,1227,0,705.0,1.0,2.0,36.5
1,509,16,2240.0,5.0,2.0,155.0
1,515,16,1584.01,3.0,1.0,103.0
1,902,16,1340.0,3.0,3.0,77.0
1,473,16,1800.0,3.0,2.0,70.0
1,948,13,1200.0,2.0,3.0,45.0
1,1039,0,685.0,1.0,1.0,40.0
1,643,13,925.0,2.0,3.0,42.0
1,350,13,1230.0,2.0,2.0,57.0
2,792,22,1200.0,5.0,1.0,185.0
1,702,13,1125.0,2.0,1.0,52.0
1,513,13,1100.0,2.0,1.0,54.0
2,606,17,2400.0,3.0,2.0,149.0
1,419,16,1400.0,2.0,2.0,41.58
2,1179,26,1200.0,7.0,2.0,225.0
1,584,16,1858.0,3.0,1.0,98.3
2,91,1,1260.0,1.0,1.0,41.0
0,110,18,3530.0,4.0,2.0,290.0
1,494,13,1185.0,2.0,2.0,60.0
2,954,14,1200.0,2.0,1.0,216.0
1,518,13,1255.0,2.0,1.0,58.0
1,976,18,3436.0,6.0,3.0,475.0
0,722,16,1335.0,3.0,2.0,89.0
1,382,16,1999.0,3.0,2.0,132.0
2,655,14,1200.0,2.0,1.0,125.0
1,731,16,1397.0,3.0,2.0,110.0
2,606,4,1200.0,10.0,1.5843757375501535,105.0
1,346,18,3950.0,4.0,1.5843757375501535,450.0
2,1262,14,1200.0,2.0,1.0,130.0
2,317,17,1616.0,3.0,0.0,95.0
2,203,28,1200.0,7.0,2.0,350.0
0,505,19,1270.0,2.0,1.0,175.0
1,972,13,1140.0,2.0,2.0,38.55
1,664,0,525.0,1.0,1.0,30.0
2,1190,17,1200.0,2.0,1.0,98.0
0,184,1,700.0,1.0,1.0,162.0
1,188,13,1205.47,2.0,1.0,81.0
2,1131,17,1200.0,3.0,2.0,130.0
1,417,16,1700.0,3.0,2.0,75.0
2,1148,22,750.0,4.0,0.0,62.0
1,664,13,1090.0,2.0,1.0,54.54
1,1267,18,3600.0,5.0,1.5843757375501535,220.0
0,731,0,2400.0,1.0,0.0,650.0
1,1148,0,923.0,1.0,1.0,60.84
1,834,18,3595.0,6.0,2.0,360.0
1,474,13,1050.0,2.0,2.0,48.0
1,1252,13,1495.0,2.0,2.0,79.5
1,522,16,1664.0,2.6926096474673513,1.5843757375501535,93.865
0,869,16,1485.0,3.0,2.0,85.0
1,404,16,1033.0,2.0,2.0,31.5
1,417,16,1400.0,2.0,1.0,48.0
0,563,1,500.0,1.0,0.0,70.0
1,1039,13,944.0,2.0,1.0,35.0
0,1252,22,3250.0,5.0,0.0,290.0
1,1252,13,1216.0,2.0,1.0,66.48
1,1156,13,1100.0,2.0,1.0,39.5
1,1148,16,1743.0,3.0,2.0,93.25
1,1261,13,1274.0,2.0,2.0,48.42
1,754,16,2500.0,3.0,2.0,425.0
1,837,16,1512.0,2.0,2.0,110.0
1,399,18,3100.0,5.0,1.0,385.0
1,348,16,1650.0,3.0,3.0,100.0
0,396,16,1875.0,3.0,1.0,55.0
0,1252,16,1350.0,3.0,2.0,54.0
1,985,13,1219.0,2.0,2.0,40.0
2,465,19,1200.0,4.0,1.0,150.0
2,1041,17,2400.0,3.0,3.0,85.0
1,535,13,1141.0,2.0,1.0,44.4
1,118,13,1151.0,2.0,1.0,43.1
2,272,17,832.0,3.0,1.0,77.0
1,1039,13,915.0,2.0,1.0,38.0
2,977,17,3259.0,3.0,0.0,270.0
1,216,13,1115.0,2.0,1.0,65.12
1,1153,16,2072.0,4.0,2.0,139.0
1,637,13,1200.0,2.0,2.0,53.0
1,1084,13,1300.0,2.0,2.0,65.0
1,236,13,1457.0,2.0,2.0,85.0
1,665,13,1262.0,2.0,2.0,55.0
2,169,19,1196.0,3.0,1.0,150.0
1,121,13,900.0,2.0,2.0,22.5
0,152,0,420.0,1.0,1.0,17.0
1,658,13,1160.0,2.0,1.0,46.39
1,670,13,1115.0,2.0,2.0,50.0
0,575,16,1315.0,2.0,1.0,85.4
0,181,13,1500.0,2.0,2.0,57.0
1,494,13,1127.0,2.0,1.0,68.0
1,731,16,1397.0,3.0,2.0,104.0
0,1252,13,1173.0,2.0,1.0,60.0
1,1091,13,1090.0,2.0,2.0,28.0
1,1039,16,2720.0,5.0,1.5843757375501535,210.0
1,584,13,1230.0,2.0,1.0,76.0
1,66,18,3200.0,3.0,3.0,190.0
1,1039,13,858.0,2.0,1.0,31.57
1,1141,16,1868.0,3.0,1.0,121.0
1,1179,16,1689.28,3.0,2.0,91.2
0,1236,18,600.0,3.0,2.0,73.0
1,194,16,1425.0,3.0,3.0,49.88
2,1115,24,1200.0,6.0,2.0,170.0
2,1165,14,1350.0,2.0,1.0,100.0
0,306,24,4200.0,6.0,0.0,180.0
1,1179,16,1310.0,2.0,1.0,85.0
1,506,18,3185.0,2.6926096474673513,1.5843757375501535,175.0
1,765,13,970.0,2.0,1.0,40.0
1,731,16,1397.0,3.0,3.0,108.0
1,1038,13,1157.0,2.0,1.0,40.0
1,670,13,1125.0,2.0,1.0,61.2
1,1093,13,1157.0,2.0,1.0,42.0
1,1039,13,1241.0,2.0,1.0,82.0
1,267,0,660.0,1.0,1.0,62.0
0,799,18,4000.0,4.0,3.0,220.0
1,986,18,2340.0,4.0,1.0,148.0
0,1204,0,596.0,1.0,1.0,42.0
1,714,10,10000.0,16.0,1.5843757375501535,550.0
2,736,19,1200.0,4.0,3.0,110.0
1,109,16,1910.0,3.0,1.0,190.0
1,277,13,1139.0,2.0,2.0,80.0
1,1153,18,3122.0,5.0,2.0,225.0
1,1041,13,1033.0,2.0,2.0,28.41
1,1267,13,1168.0,2.0,2.0,64.08
1,304,13,877.0,2.0,3.0,42.0
0,422,13,1340.0,2.0,2.0,75.0
0,160,16,1405.0,2.0,2.0,70.0
1,1077,16,1800.0,3.0,3.0,65.0
0,4,16,1750.0,3.0,3.0,149.0
1,826,16,1360.0,2.0,1.0,65.0
2,786,17,675.0,2.0,0.0,148.0
1,284,13,985.0,2.0,1.0,63.0
1,1212,13,1300.0,2.0,1.0,129.0
1,72,16,1850.0,3.0,2.0,150.0
1,1010,16,1490.0,2.0,3.0,88.0
1,281,13,620.0,1.0,1.0,25.0
1,535,13,1130.0,2.0,1.0,42.3
1,1260,13,1080.0,2.0,2.0,55.0
0,1084,18,3126.0,4.0,1.5843757375501535,120.0
1,232,16,1410.0,2.0,3.0,52.17
1,269,16,1375.0,3.0,2.0,59.0
1,522,16,1290.0,2.0,1.0,94.5
1,536,16,1318.0,2.0,1.0,85.28
1,417,13,1128.0,2.0,1.0,68.0
2,820,19,4428.0,4.0,2.0,255.0
1,664,13,1051.0,2.0,2.0,56.74
2,688,17,3500.0,5.0,0.0,275.0
2,665,19,2400.0,4.0,1.0,130.0
1,1261,13,1327.0,2.0,3.0,85.0
1,1153,18,2912.0,6.0,2.0,210.0
1,219,13,1301.0,2.0,2.0,55.0
1,1154,0,650.0,1.0,0.0,30.0
2,1190,17,1200.0,3.0,1.0,67.75
1,191,16,1500.0,2.0,2.0,89.99
2,725,19,2700.0,6.0,1.5843757375501535,675.0
2,844,19,1350.0,4.0,2.0,145.0
0,419,13,1000.0,2.0,1.0,28.88
1,1039,13,984.0,2.0,1.0,45.91
1,584,16,1819.18,3.0,1.0,160.0
0,848,1,900.0,1.0,0.0,175.0
1,513,16,1355.0,3.0,1.0,83.87
1,1037,16,2145.0,4.0,1.0,270.0
1,786,16,2475.0,4.0,3.0,300.0
1,637,13,1118.0,2.0,0.0,30.0
1,1008,0,910.0,1.0,1.0,42.0
1,771,16,1250.0,3.0,2.0,39.0
1,539,13,1304.0,2.0,3.0,100.0
1,232,16,1615.0,3.0,2.0,58.0
1,1039,13,1400.0,2.0,2.0,68.0
1,292,13,1070.0,2.0,2.0,47.5
1,513,16,3500.0,3.0,3.0,395.0
1,530,13,1132.0,2.0,1.0,89.37
1,981,16,2000.0,3.0,2.0,85.0
2,513,26,2400.0,5.0,1.0,550.0
1,1049,0,794.0,1.0,2.0,65.0
1,972,13,1090.0,2.0,2.0,43.59
1,466,16,1500.0,3.0,2.0,70.0
1,29,16,2059.0,3.0,2.0,225.0
1,664,0,525.0,1.0,1.0,30.0
1,252,13,1447.0,2.0,1.0,75.97
1,1252,13,1269.0,2.0,1.0,75.0
2,625,19,4800.0,4.0,0.0,700.0
1,664,13,1070.0,2.0,2.0,37.45
1,1141,13,1150.0,2.0,0.0,28.0
1,799,13,1208.0,2.0,2.0,70.0
1,990,13,1185.0,2.0,1.0,45.5
2,739,17,1200.0,3.0,1.0,130.0
1,126,13,888.0,2.0,1.0,34.0
1,304,13,1015.0,2.0,2.0,25.88
0,298,0,532.0,1.0,1.0,22.49
1,1107,16,1060.0,3.0,1.0,62.0
0,417,0,700.0,1.0,1.0,35.0
1,340,13,902.0,2.0,2.0,42.0
2,196,24,600.0,3.0,3.0,95.0
1,1179,13,1175.0,2.0,1.0,47.0
1,267,13,1365.0,2.0,1.0,122.0
1,396,13,984.0,2.0,1.0,51.0
2,513,19,2700.0,2.0,2.0,100.0
1,590,16,1475.0,3.0,2.0,96.0
1,506,13,1300.0,2.0,2.0,79.0
2,60,22,1200.0,6.0,1.0,220.0
0,181,16,1453.0,2.0,2.0,43.59
1,831,13,1550.0,2.0,3.0,160.0
0,98,16,1666.0,3.0,1.5843757375501535,95.0
2,98,19,1410.0,4.0,2.0,160.0
2,1261,19,4025.0,5.0,3.0,800.0
1,833,16,1845.0,3.0,3.0,91.0
1,1041,16,1676.0,3.0,3.0,52.0
1,1179,13,1137.0,2.0,1.0,63.0
1,417,16,1360.0,2.0,1.0,70.5
1,1220,16,1374.0,2.0,2.0,70.0
0,612,17,1700.0,3.0,2.0,155.0
2,1252,22,3227.0,5.0,0.0,250.0
1,426,18,2145.0,4.0,1.5843757375501535,125.0
2,713,19,2400.0,6.0,3.0,600.0
1,670,16,2170.0,3.0,2.0,151.0
0,214,13,1080.0,2.0,1.0,55.0
0,419,16,1790.0,3.0,3.0,100.0
1,396,0,550.0,1.0,1.0,17.0
1,928,16,1270.0,2.0,2.0,50.79
0,1089,13,1033.0,2.0,2.0,48.0
0,649,14,1000.0,2.0,1.0,80.0
1,267,18,2940.0,6.0,2.0,280.0
1,726,13,1240.0,2.0,2.0,52.6
2,673,22,1650.0,5.0,1.0,450.0
1,650,13,883.0,2.0,1.0,39.0
0,901,16,1500.0,2.0,0.0,97.0
1,799,16,1730.0,3.0,3.0,139.0
1,670,16,1915.0,3.0,3.0,80.0
1,1252,16,1545.0,3.0,2.0,79.0
1,802,16,1865.0,4.0,2.0,140.0
1,514,13,1150.0,2.0,2.0,40.0
1,487,13,1200.0,2.0,2.0,49.0
0,688,13,963.0,2.0,2.0,40.0
2,805,17,1200.0,3.0,1.0,120.0
1,223,18,2600.0,4.0,3.0,260.0
0,639,18,1700.0,4.0,1.5843757375501535,108.0
1,757,16,1682.0,3.0,1.0,120.0
0,1261,16,1371.0,2.0,2.0,65.0
1,522,13,901.0,2.0,1.0,49.5
2,1236,26,600.0,7.0,0.0,73.0
1,108,16,1730.0,3.0,1.0,120.0
2,708,19,1200.0,4.0,0.0,125.0
1,415,16,1500.0,3.0,3.0,102.0
1,1039,18,3785.0,6.0,1.5843757375501535,280.0
0,855,18,3500.0,4.0,2.0,245.0
2,758,13,1203.0,2.0,1.0,59.86
1,534,13,1357.0,2.0,2.0,54.0
1,1195,16,1600.0,3.0,2.0,76.0
0,1262,0,350.0,1.0,1.0,13.5
1,1190,16,1665.0,3.0,1.0,53.0
2,990,17,1400.0,3.0,3.0,200.0
1,1039,0,835.0,1.0,1.0,46.95
2,305,14,815.0,3.0,2.0,160.0
1,506,16,1444.0,2.0,1.0,80.0
1,658,13,1277.0,2.0,2.0,55.0
1,757,16,1521.0,3.0,1.0,94.71
1,779,13,1134.0,2.0,1.0,40.0
1,1196,13,995.0,2.0,1.0,34.82
1,896,16,2760.0,5.0,2.0,157.0
0,799,13,1325.0,1.0,1.0,92.0
0,716,24,4000.0,6.0,1.5843757375501535,150.0
0,799,16,1525.0,3.0,2.0,90.0
1,973,16,1320.0,2.0,2.0,73.0
1,422,0,650.0,1.0,1.0,23.0
0,895,16,1858.0,2.0,1.0,167.0
1,417,13,1150.0,2.0,1.0,38.0
1,419,13,769.0,2.0,1.0,40.0
1,417,16,1571.0,3.0,2.0,105.0
1,522,16,1445.0,3.0,1.0,86.56
1,544,16,1590.0,2.0,2.0,135.0
1,270,13,902.0,2.0,2.0,49.0
2,1038,17,2238.0,3.0,1.0,140.0
0,417,13,1090.0,2.0,1.0,31.49
0,1261,16,1712.0,3.0,3.0,82.0
0,506,13,1088.0,2.0,1.0,68.0
1,1089,16,1575.0,3.0,3.0,63.1
2,862,24,2150.0,6.0,3.0,205.0
1,731,16,1920.0,3.0,2.0,150.0
2,803,14,1000.0,2.0,0.0,57.0
1,310,13,1100.0,2.0,2.0,56.1
1,417,13,1089.0,2.0,2.0,45.0
0,533,13,1106.0,2.0,1.0,43.09
1,688,13,927.0,2.0,2.0,37.0
1,664,13,1339.0,2.0,2.0,58.0
0,1148,0,923.0,1.0,1.0,45.69
2,1039,17,2900.0,3.0,2.0,285.0
1,745,13,1175.0,2.0,2.0,75.0
0,1159,13,975.0,2.0,1.0,55.0
1,513,16,2400.0,4.0,1.0,180.0
1,1115,16,1330.0,3.0,2.0,72.0
1,1148,13,1183.0,2.0,1.0,59.74
1,509,16,1758.0,3.0,2.0,133.0
2,848,17,1200.0,3.0,2.0,265.0
1,513,16,1255.0,2.0,1.0,77.68
2,844,17,600.0,4.0,2.0,110.0
0,908,13,1100.0,2.0,2.0,50.0
1,990,13,1170.0,2.0,2.0,46.8
0,1199,22,2400.0,5.0,2.0,120.0
1,972,16,1530.0,3.0,3.0,51.77
0,513,13,1420.0,2.0,2.0,107.0
2,450,19,1200.0,4.0,2.0,300.0
2,72,24,1045.0,6.0,3.0,160.0
1,664,16,1591.0,3.0,1.0,115.0
1,72,16,1680.0,3.0,2.0,120.0
2,687,14,675.0,3.0,1.0,52.0
1,530,13,1055.0,2.0,1.0,57.63
1,559,16,1918.0,3.0,2.0,129.0
1,1039,13,1280.0,2.0,1.0,76.0
1,848,16,1560.0,3.0,3.0,66.0
1,1039,13,1145.0,2.0,2.0,49.5
1,1141,16,2106.0,3.0,2.0,126.0
1,414,16,1801.0,3.0,2.0,139.0
2,1054,22,1200.0,5.0,3.0,120.0
1,976,13,1718.0,3.0,2.0,288.0
1,1252,16,1306.0,3.0,2.0,54.65
1,513,13,1320.0,2.0,1.0,92.0
0,30,16,1350.0,2.0,2.0,65.0
0,957,18,2990.0,4.0,1.5843757375501535,324.0
0,646,18,3800.0,5.0,3.0,300.0
1,216,16,1344.0,2.0,1.0,42.0
1,216,16,1893.0,3.0,2.0,100.0
1,304,16,1107.0,2.0,1.0,43.0
2,948,30,1200.0,10.0,1.5843757375501535,180.0
1,745,13,1190.0,2.0,1.0,75.0
0,1252,13,1000.0,2.0,1.0,35.0
2,642,14,2400.0,2.0,1.0,160.0
1,727,13,1000.0,2.0,1.0,48.5
1,589,16,2113.0,3.0,2.0,155.0
0,626,13,1100.0,2.0,1.0,46.0
2,1049,22,1200.0,4.0,1.0,160.0
1,509,18,1884.0,4.0,2.0,120.0
1,417,13,1110.0,2.0,1.0,40.0
1,721,13,1027.0,2.0,2.0,43.0
1,1144,16,1250.0,3.0,2.0,40.0
0,1039,16,1470.0,3.0,0.0,62.0
0,647,13,1150.0,2.0,1.0,75.0
2,496,17,1200.0,3.0,2.0,165.0
1,722,0,703.0,1.0,1.0,52.0
1,1219,16,1400.0,2.0,2.0,62.0
1,236,13,1195.0,2.0,2.0,51.0
1,869,13,1302.0,2.0,1.0,69.1
1,232,16,1583.0,3.0,1.0,74.4
1,726,16,1488.0,2.0,3.0,60.0
2,743,19,600.0,5.0,2.0,85.0
1,654,16,1385.0,2.0,2.0,34.63
1,1252,18,3262.0,4.0,2.0,260.0
0,417,16,1600.0,3.0,2.0,104.0
1,895,13,1150.0,2.0,1.0,90.0
2,741,30,4500.0,9.0,1.5843757375501535,166.0
1,1039,13,1263.0,2.0,1.0,78.0
2,626,26,1200.0,8.0,2.0,110.0
1,664,13,1299.0,2.0,2.0,85.0
1,194,13,1330.0,2.0,1.0,78.0
1,365,16,1282.0,2.0,2.0,52.43
0,577,16,1853.0,3.0,2.0,82.0
1,629,13,861.0,2.0,1.0,35.0
0,216,16,1600.0,3.0,2.0,95.0
0,847,13,1256.0,2.0,1.0,62.8
1,1146,16,1390.0,2.0,2.0,80.0
1,147,16,1550.0,2.0,1.5843757375501535,90.0
2,14,6,1200.0,6.0,3.0,150.0
